transaction_id,transaction_date,transaction_hour,day_of_week,is_weekend,transaction_month,amount,use_chip,merchant_state,mcc,age_at_transaction,retirement_age,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,card_brand,card_type,has_chip,num_cards_issued,credit_limit,account_open_month,account_open_year,years_since_pin_change,card_on_dark_web,mcc_description,amount_to_credit_limit,amount_to_yearly_income,card_account_age_years,months_to_card_expiration,is_fraud,split
20775103,2018-02-06 06:34:00,6,2,False,2,68.00,Chip Transaction,TX,5541,50,71,17886.00,36472.00,80469.00,526,2,Visa,Debit,YES,2,4906.00,5,2008,10,No,Service Stations,0.013861,0.001864,9.750000,24,False,train
20775111,2018-02-06 06:36:00,6,2,False,2,47.92,Chip Transaction,CA,5541,54,66,13002.00,26510.00,53023.00,696,4,Mastercard,Debit,YES,2,3658.00,10,2010,2,No,Service Stations,0.013100,0.001808,7.333333,29,False,train
20775112,2018-02-06 06:37:00,6,2,False,2,1.41,Swipe Transaction,IA,5499,44,70,18568.00,37857.00,57727.00,800,2,Visa,Credit,NO,2,8000.00,6,2011,7,No,Miscellaneous Food Stores,0.000176,0.000037,6.666666,63,False,train
20775114,2018-02-06 06:37:00,6,2,False,2,10.96,Chip Transaction,CA,5942,62,69,15079.00,30747.00,51667.00,850,4,Mastercard,Debit,YES,1,14892.00,1,2016,2,No,Book Stores,0.000736,0.000356,2.083333,25,False,train
20775117,2018-02-06 06:38:00,6,2,False,2,3.93,Online Transaction,,4784,66,68,17969.00,27939.00,11243.00,841,5,Discover,Credit,YES,2,10200.00,12,1997,7,No,Tolls and Bridge Fees,0.000385,0.000141,20.166666,50,False,train
20775118,2018-02-06 06:39:00,6,2,False,2,-60.00,Chip Transaction,TN,5499,63,60,48994.00,103294.00,39076.00,831,3,Amex,Credit,YES,1,13400.00,12,2005,8,No,Miscellaneous Food Stores,-0.004478,-0.000581,12.166666,56,False,train
20775122,2018-02-06 06:40:00,6,2,False,2,12.46,Online Transaction,,5311,36,67,33758.00,68827.00,35669.00,755,2,Visa,Debit,YES,2,25010.00,7,2010,8,No,Department Stores,0.000498,0.000181,7.583333,58,False,train
20775126,2018-02-06 06:42:00,6,2,False,2,59.00,Chip Transaction,IA,5499,25,74,29680.00,60510.00,23196.00,790,3,Visa,Debit,YES,2,32659.00,1,2014,4,No,Miscellaneous Food Stores,0.001807,0.000975,4.083333,74,False,train
20775127,2018-02-06 06:42:00,6,2,False,2,1.06,Chip Transaction,CA,4121,55,54,17899.00,12044.00,10323.00,576,3,Visa,Debit,YES,2,20114.00,1,2009,9,No,Taxicabs and Limousines,0.000053,0.000088,9.083333,26,False,train
20775128,2018-02-06 06:42:00,6,2,False,2,2.32,Chip Transaction,FL,5812,79,64,19386.00,23217.00,2559.00,616,3,Mastercard,Debit,YES,2,16034.00,5,2010,8,No,Eating Places and Restaurants,0.000145,0.000100,7.750000,51,False,train
20775129,2018-02-06 06:42:00,6,2,False,2,87.00,Chip Transaction,TN,5541,46,69,23706.00,48337.00,70603.00,625,2,Mastercard,Debit,YES,1,22975.00,6,2014,4,No,Service Stations,0.003787,0.001800,3.666666,41,False,train
20775130,2018-02-06 06:42:00,6,2,False,2,75.31,Chip Transaction,TN,5541,46,69,23706.00,48337.00,70603.00,625,2,Mastercard,Debit,YES,1,22975.00,6,2014,4,No,Service Stations,0.003278,0.001558,3.666666,41,False,train
20775131,2018-02-06 06:43:00,6,2,False,2,24.04,Chip Transaction,CA,5411,59,58,16113.00,41904.00,12545.00,655,4,Visa,Debit,YES,1,8509.00,6,2010,8,No,"Grocery Stores, Supermarkets",0.002825,0.000574,7.666666,60,False,train
20775132,2018-02-06 06:43:00,6,2,False,2,-92.00,Swipe Transaction,GA,5541,50,69,14717.00,30011.00,84166.00,589,1,Amex,Credit,YES,2,3400.00,6,2004,10,No,Service Stations,-0.027059,-0.003066,13.666666,67,False,train
20775134,2018-02-06 06:44:00,6,2,False,2,80.00,Chip Transaction,NM,4829,33,67,14822.00,30217.00,23394.00,705,4,Mastercard,Debit,YES,2,9401.00,4,2010,7,No,Money Transfer,0.008510,0.002648,7.833333,60,False,train
20775135,2018-02-06 06:44:00,6,2,False,2,22.82,Chip Transaction,CA,4121,57,54,18476.00,28245.00,13411.00,669,1,Mastercard,Debit,YES,2,6090.00,11,2009,7,No,Taxicabs and Limousines,0.003747,0.000808,8.250000,50,False,train
20775138,2018-02-06 06:44:00,6,2,False,2,-68.00,Chip Transaction,TX,5541,50,71,17886.00,36472.00,80469.00,526,2,Visa,Debit,YES,2,4906.00,5,2008,10,No,Service Stations,-0.013861,-0.001864,9.750000,24,False,train
20775143,2018-02-06 06:45:00,6,2,False,2,20.00,Chip Transaction,IL,4829,61,65,0.00,4.00,0.00,691,3,Mastercard,Credit,YES,2,0.00,5,2005,6,No,Money Transfer,,5.000000,12.750000,71,False,train
20775148,2018-02-06 06:46:00,6,2,False,2,8.31,Chip Transaction,IL,5411,55,70,15976.00,32576.00,0.00,753,4,Visa,Debit,YES,1,14514.00,11,2015,3,No,"Grocery Stores, Supermarkets",0.000573,0.000255,2.250000,81,False,train
20775152,2018-02-06 06:48:00,6,2,False,2,3.98,Chip Transaction,IN,5411,37,64,28126.00,57348.00,119230.00,527,3,Mastercard,Debit,YES,2,47833.00,10,2004,8,No,"Grocery Stores, Supermarkets",0.000083,0.000069,13.333333,26,False,train
20775154,2018-02-06 06:48:00,6,2,False,2,58.44,Chip Transaction,CT,5411,46,66,32240.00,65736.00,206000.00,733,3,Mastercard,Debit,YES,1,36344.00,7,2010,8,No,"Grocery Stores, Supermarkets",0.001608,0.000889,7.583333,44,False,train
20775161,2018-02-06 06:50:00,6,2,False,2,5.24,Chip Transaction,CA,5541,29,68,51976.00,105963.00,106266.00,684,4,Mastercard,Debit,YES,2,47709.00,8,2014,4,No,Service Stations,0.000110,0.000049,3.500000,54,False,train
20775162,2018-02-06 06:51:00,6,2,False,2,109.69,Chip Transaction,MI,5300,35,69,32423.00,66111.00,98102.00,771,5,Mastercard,Debit,YES,1,39452.00,12,2008,8,No,Wholesale Clubs,0.002780,0.001659,9.166666,58,False,train
20775165,2018-02-06 06:51:00,6,2,False,2,160.00,Chip Transaction,KS,4829,74,69,28490.00,19682.00,0.00,683,4,Mastercard,Credit,YES,1,14600.00,5,2011,0,No,Money Transfer,0.010959,0.008129,6.750000,65,False,train
20775166,2018-02-06 06:51:00,6,2,False,2,36.66,Chip Transaction,NY,5411,45,65,25537.00,52063.00,87549.00,753,2,Mastercard,Debit,YES,1,17749.00,4,2002,7,No,"Grocery Stores, Supermarkets",0.002065,0.000704,15.833333,66,False,train
20775167,2018-02-06 06:52:00,6,2,False,2,81.00,Chip Transaction,IA,5499,25,74,29680.00,60510.00,23196.00,790,3,Visa,Debit,YES,2,32659.00,1,2014,4,No,Miscellaneous Food Stores,0.002480,0.001339,4.083333,74,False,train
20775168,2018-02-06 06:52:00,6,2,False,2,59.09,Chip Transaction,IA,5499,25,74,29680.00,60510.00,23196.00,790,3,Visa,Debit,YES,2,32659.00,1,2014,4,No,Miscellaneous Food Stores,0.001809,0.000977,4.083333,74,False,train
20775173,2018-02-06 06:53:00,6,2,False,2,24.55,Chip Transaction,NY,5912,44,68,34873.00,71103.00,136853.00,721,4,Visa,Credit,YES,1,20100.00,3,2010,1,No,Drug Stores and Pharmacies,0.001221,0.000345,7.916666,38,False,train
20775175,2018-02-06 06:53:00,6,2,False,2,33.88,Chip Transaction,KS,5411,64,67,32162.00,65573.00,143069.00,739,4,Mastercard,Debit,YES,1,20847.00,8,2008,8,No,"Grocery Stores, Supermarkets",0.001625,0.000517,9.500000,67,False,train
20775176,2018-02-06 06:53:00,6,2,False,2,8.45,Chip Transaction,MN,9402,68,70,17474.00,27772.00,14408.00,788,4,Visa,Credit,YES,1,7500.00,5,2007,9,No,Postal Services - Government Only,0.001127,0.000304,10.750000,66,False,train
20775177,2018-02-06 06:53:00,6,2,False,2,25.75,Chip Transaction,TX,5541,50,71,17886.00,36472.00,80469.00,526,2,Visa,Debit,YES,2,4906.00,5,2008,10,No,Service Stations,0.005249,0.000706,9.750000,24,False,train
20775178,2018-02-06 06:53:00,6,2,False,2,190.54,Chip Transaction,CA,4814,47,67,11073.00,22583.00,62461.00,683,4,Mastercard,Credit,YES,1,2900.00,6,2010,8,No,Telecommunication Services,0.065703,0.008437,7.666666,57,False,train
20775179,2018-02-06 06:53:00,6,2,False,2,21.70,Chip Transaction,TN,5311,56,63,29571.00,60292.00,114223.00,531,1,Amex,Credit,YES,2,7200.00,9,2005,7,No,Department Stores,0.003014,0.000360,12.416666,58,False,train
20775180,2018-02-06 06:54:00,6,2,False,2,5.16,Swipe Transaction,TN,5912,84,65,20030.00,38273.00,1658.00,765,6,Mastercard,Debit (Prepaid),NO,2,60.00,5,2005,5,No,Drug Stores and Pharmacies,0.086000,0.000135,12.750000,43,False,train
20775181,2018-02-06 06:54:00,6,2,False,2,59.09,Chip Transaction,IA,5499,25,74,29680.00,60510.00,23196.00,790,3,Visa,Debit,YES,2,32659.00,1,2014,4,No,Miscellaneous Food Stores,0.001809,0.000977,4.083333,74,False,train
20775182,2018-02-06 06:54:00,6,2,False,2,3.22,Swipe Transaction,KY,5814,86,65,19620.00,31399.00,2528.00,757,4,Visa,Credit,YES,2,8100.00,6,2016,2,No,Fast Food Restaurants,0.000398,0.000103,1.666666,23,False,train
20775184,2018-02-06 06:54:00,6,2,False,2,19.35,Online Transaction,,4121,68,64,24485.00,40189.00,24169.00,621,1,Mastercard,Debit,YES,2,2450.00,4,2006,4,No,Taxicabs and Limousines,0.007898,0.000481,11.833333,55,False,train
20775185,2018-02-06 06:54:00,6,2,False,2,9.05,Swipe Transaction,GA,5411,48,69,0.00,1426.00,3154.00,680,3,Mastercard,Debit,YES,2,625.00,8,1996,4,No,"Grocery Stores, Supermarkets",0.014480,0.006346,21.500000,82,False,train
20775186,2018-02-06 06:55:00,6,2,False,2,65.65,Chip Transaction,NY,5300,42,65,45812.00,93406.00,151935.00,801,3,Visa,Debit,YES,2,19264.00,6,2010,8,No,Wholesale Clubs,0.003408,0.000703,7.666666,46,False,train
20775188,2018-02-06 06:55:00,6,2,False,2,186.16,Chip Transaction,GA,4900,52,71,35710.00,72807.00,0.00,803,3,Visa,Credit,YES,1,15600.00,2,2006,7,No,"Utilities - Electric, Gas, Water, Sanitary",0.011933,0.002557,12.000000,53,False,train
20775191,2018-02-06 06:55:00,6,2,False,2,48.74,Online Transaction,,4784,54,56,25365.00,36335.00,28929.00,676,2,Amex,Credit,YES,2,11300.00,8,2005,10,No,Tolls and Bridge Fees,0.004313,0.001341,12.500000,36,False,train
20775192,2018-02-06 06:56:00,6,2,False,2,2.77,Chip Transaction,OH,5814,51,65,16544.00,33729.00,0.00,763,4,Mastercard,Debit,YES,1,17527.00,6,2001,13,No,Fast Food Restaurants,0.000158,0.000082,16.666666,35,False,train
20775193,2018-02-06 06:56:00,6,2,False,2,14.90,Swipe Transaction,PA,7210,44,66,17870.00,36440.00,30574.00,745,2,Mastercard,Debit,NO,1,415.00,6,2011,5,No,Laundry Services,0.035904,0.000409,6.666666,65,False,train
20775195,2018-02-06 06:57:00,6,2,False,2,103.62,Chip Transaction,DE,5300,42,68,18622.00,37965.00,69614.00,796,3,Visa,Debit,YES,1,15204.00,4,2014,4,No,Wholesale Clubs,0.006815,0.002729,3.833333,33,False,train
20775196,2018-02-06 06:57:00,6,2,False,2,38.76,Chip Transaction,CA,4121,55,67,26957.00,54963.00,105623.00,675,4,Mastercard,Debit (Prepaid),YES,1,57.00,12,2015,3,No,Taxicabs and Limousines,0.680000,0.000705,2.166666,34,False,train
20775198,2018-02-06 06:57:00,6,2,False,2,3.73,Swipe Transaction,MD,5812,30,66,26431.00,53890.00,252106.00,656,4,Visa,Debit,YES,1,29685.00,2,2018,0,No,Eating Places and Restaurants,0.000126,0.000069,0.000000,20,False,train
20775201,2018-02-06 06:57:00,6,2,False,2,133.24,Chip Transaction,VA,8021,66,53,30622.00,65298.00,18684.00,524,2,Visa,Debit,YES,2,6724.00,10,2009,7,No,Dentists and Orthodontists,0.019816,0.002040,8.333333,46,False,train
20775203,2018-02-06 06:58:00,6,2,False,2,48.03,Online Transaction,,4784,48,66,39789.00,81122.00,112394.00,682,5,Amex,Credit,NO,2,14600.00,1,2015,3,No,Tolls and Bridge Fees,0.003290,0.000592,3.083333,68,False,train
20775206,2018-02-06 06:58:00,6,2,False,2,129.10,Chip Transaction,IL,5300,45,55,34681.00,70711.00,100226.00,741,2,Mastercard,Debit,YES,2,34675.00,7,2004,0,No,Wholesale Clubs,0.003723,0.001826,13.583333,26,False,train
20775207,2018-02-06 06:58:00,6,2,False,2,33.99,Swipe Transaction,TX,7538,38,64,12684.00,25861.00,42050.00,607,3,Mastercard,Debit,NO,2,14404.00,4,2007,3,No,Automotive Service Shops,0.002360,0.001314,10.833333,62,False,train
20775209,2018-02-06 06:59:00,6,2,False,2,72.71,Chip Transaction,PA,4814,38,67,17405.00,35489.00,91995.00,724,5,Visa,Debit,YES,2,12754.00,10,2012,6,No,Telecommunication Services,0.005701,0.002049,5.333333,62,False,train
20775212,2018-02-06 07:00:00,7,2,False,2,62.66,Chip Transaction,SC,5541,83,66,19025.00,35270.00,1769.00,731,6,Visa,Credit,YES,1,9100.00,10,2009,8,No,Service Stations,0.006886,0.001777,8.333333,54,False,train
20775213,2018-02-06 07:00:00,7,2,False,2,48.09,Chip Transaction,TX,5912,43,65,11876.00,24215.00,28552.00,707,6,Visa,Debit,YES,1,10130.00,7,2001,7,No,Drug Stores and Pharmacies,0.004747,0.001986,16.583333,41,False,train
20775214,2018-02-06 07:00:00,7,2,False,2,91.00,Chip Transaction,CA,5541,61,65,26339.00,53702.00,85160.00,606,1,Mastercard,Debit,YES,2,12047.00,4,2000,10,No,Service Stations,0.007554,0.001695,17.833333,3,False,train
20775215,2018-02-06 07:01:00,7,2,False,2,2.73,Chip Transaction,TX,5942,33,65,21956.00,44766.00,68989.00,713,2,Amex,Credit,YES,1,19900.00,11,2007,7,No,Book Stores,0.000137,0.000061,10.250000,38,False,train
20775217,2018-02-06 07:01:00,7,2,False,2,13.14,Chip Transaction,PA,5814,51,66,34646.00,70634.00,155651.00,682,4,Visa,Debit,YES,1,26608.00,5,2009,9,No,Fast Food Restaurants,0.000494,0.000186,8.750000,71,False,train
20775218,2018-02-06 07:02:00,7,2,False,2,14.56,Chip Transaction,IL,5912,59,65,17567.00,35823.00,96691.00,732,3,Visa,Credit,YES,1,10100.00,4,2005,5,No,Drug Stores and Pharmacies,0.001442,0.000406,12.833333,81,False,train
20775221,2018-02-06 07:03:00,7,2,False,2,29.46,Online Transaction,,4784,50,66,34756.00,70862.00,16595.00,745,5,Mastercard,Debit (Prepaid),NO,2,61.00,1,2009,2,No,Tolls and Bridge Fees,0.482951,0.000416,9.083333,80,False,train
20775223,2018-02-06 07:03:00,7,2,False,2,-91.00,Chip Transaction,CA,5541,61,65,26339.00,53702.00,85160.00,606,1,Mastercard,Debit,YES,2,12047.00,4,2000,10,No,Service Stations,-0.007554,-0.001695,17.833333,3,False,train
20775225,2018-02-06 07:04:00,7,2,False,2,45.54,Chip Transaction,LA,5211,65,69,16760.00,34172.00,71366.00,811,6,Visa,Credit,YES,2,7100.00,1,2008,9,No,Lumber and Building Materials,0.006414,0.001333,10.083333,48,False,train
20775227,2018-02-06 07:04:00,7,2,False,2,35.74,Chip Transaction,CA,4121,55,67,26957.00,54963.00,105623.00,675,4,Mastercard,Debit (Prepaid),YES,1,57.00,12,2015,3,No,Taxicabs and Limousines,0.627018,0.000650,2.166666,34,False,train
20775228,2018-02-06 07:04:00,7,2,False,2,80.20,Chip Transaction,IL,5211,27,66,26545.00,54122.00,166903.00,796,4,Mastercard,Debit,YES,1,26277.00,2,2010,8,No,Lumber and Building Materials,0.003052,0.001482,8.000000,65,False,train
20775229,2018-02-06 07:04:00,7,2,False,2,19.47,Chip Transaction,SC,5311,47,65,21769.00,44383.00,42369.00,707,7,Visa,Debit,YES,2,4653.00,9,2000,11,No,Department Stores,0.004184,0.000439,17.416666,53,False,train
20775231,2018-02-06 07:04:00,7,2,False,2,13.95,Chip Transaction,IL,4214,92,65,28147.00,40787.00,1574.00,782,6,Mastercard,Debit,YES,1,22242.00,2,1996,6,No,Motor Freight Carriers and Trucking,0.000627,0.000342,22.000000,45,False,train
20775236,2018-02-06 07:05:00,7,2,False,2,100.00,Chip Transaction,PA,4829,56,67,24324.00,49595.00,68057.00,676,1,Visa,Debit,YES,2,31554.00,2,2010,8,No,Money Transfer,0.003169,0.002016,8.000000,60,False,train
20775237,2018-02-06 07:05:00,7,2,False,2,18.32,Swipe Transaction,CA,4121,96,69,26137.00,33869.00,370.00,821,7,Visa,Debit,YES,1,21692.00,12,2011,6,No,Taxicabs and Limousines,0.000845,0.000541,6.166666,60,False,train
20775241,2018-02-06 07:07:00,7,2,False,2,4.17,Chip Transaction,TX,5912,42,70,22314.00,45497.00,101549.00,713,3,Visa,Credit,YES,2,16600.00,2,2010,8,No,Drug Stores and Pharmacies,0.000251,0.000092,8.000000,56,False,train
20775243,2018-02-06 07:07:00,7,2,False,2,135.01,Chip Transaction,CA,5541,61,65,26339.00,53702.00,85160.00,606,1,Mastercard,Debit,YES,2,12047.00,4,2000,10,No,Service Stations,0.011207,0.002514,17.833333,3,False,train
20775245,2018-02-06 07:08:00,7,2,False,2,2.43,Swipe Transaction,OH,5411,47,66,14880.00,30340.00,64661.00,552,3,Mastercard,Debit,YES,2,11638.00,8,2004,7,No,"Grocery Stores, Supermarkets",0.000209,0.000080,13.500000,58,False,train
20775246,2018-02-06 07:08:00,7,2,False,2,11.94,Chip Transaction,OH,5541,44,70,15515.00,31632.00,76538.00,832,3,Mastercard,Debit (Prepaid),YES,2,49.00,2,2007,1,No,Service Stations,0.243673,0.000377,11.000000,8,False,train
20775248,2018-02-06 07:08:00,7,2,False,2,71.12,Chip Transaction,WI,5300,45,63,18937.00,38615.00,74337.00,601,4,Visa,Credit,YES,1,3800.00,1,2001,15,No,Wholesale Clubs,0.018716,0.001842,17.083333,40,False,train
20775250,2018-02-06 07:09:00,7,2,False,2,32.36,Chip Transaction,WI,5719,48,68,19573.00,39911.00,93823.00,625,7,Mastercard,Debit,YES,2,19019.00,5,2007,7,No,Miscellaneous Home Furnishing Stores,0.001701,0.000811,10.750000,36,False,train
20775251,2018-02-06 07:09:00,7,2,False,2,28.80,Online Transaction,,4784,33,65,18077.00,36857.00,3112.00,768,3,Mastercard,Debit,YES,1,11399.00,10,2008,8,No,Tolls and Bridge Fees,0.002527,0.000781,9.333333,74,False,train
20775256,2018-02-06 07:10:00,7,2,False,2,-84.00,Chip Transaction,AZ,5499,99,68,13086.00,15348.00,1396.00,761,4,Visa,Debit (Prepaid),YES,1,84.00,9,2014,4,No,Miscellaneous Food Stores,-1.000000,-0.005473,3.416666,42,False,train
20775257,2018-02-06 07:11:00,7,2,False,2,88.44,Chip Transaction,CA,5912,65,67,17683.00,28357.00,10400.00,628,2,Visa,Credit,YES,2,6800.00,1,2010,8,No,Drug Stores and Pharmacies,0.013006,0.003119,8.083333,37,False,train
20775258,2018-02-06 07:11:00,7,2,False,2,0.11,Chip Transaction,MI,5814,74,72,19780.00,34408.00,9107.00,701,4,Mastercard,Debit,YES,1,18784.00,12,2012,6,No,Fast Food Restaurants,0.000006,0.000003,5.166666,64,False,train
20775260,2018-02-06 07:11:00,7,2,False,2,113.47,Swipe Transaction,CA,7538,48,67,69236.00,141161.00,0.00,773,3,Mastercard,Credit,YES,1,17700.00,6,2008,9,No,Automotive Service Shops,0.006411,0.000804,9.666666,24,False,train
20775261,2018-02-06 07:12:00,7,2,False,2,105.11,Chip Transaction,OR,5411,41,65,15069.00,30721.00,49961.00,749,3,Mastercard,Debit,YES,2,6222.00,9,2009,9,No,"Grocery Stores, Supermarkets",0.016893,0.003421,8.416666,70,False,train
20775262,2018-02-06 07:12:00,7,2,False,2,53.90,Online Transaction,,4784,48,66,39789.00,81122.00,112394.00,682,5,Mastercard,Debit,YES,2,16475.00,4,2008,9,No,Tolls and Bridge Fees,0.003272,0.000664,9.833333,72,False,train
20775263,2018-02-06 07:12:00,7,2,False,2,2.61,Chip Transaction,NM,5499,34,68,15407.00,31414.00,42233.00,719,4,Mastercard,Debit,YES,1,19267.00,7,2012,6,No,Miscellaneous Food Stores,0.000135,0.000083,5.583333,67,False,train
20775265,2018-02-06 07:13:00,7,2,False,2,36.91,Chip Transaction,NY,5311,61,67,14856.00,30288.00,42745.00,689,4,Visa,Credit,YES,2,6700.00,6,2010,7,No,Department Stores,0.005509,0.001219,7.666666,35,False,train
20775269,2018-02-06 07:13:00,7,2,False,2,35.27,Chip Transaction,NY,5912,51,67,30202.00,61578.00,85383.00,602,2,Visa,Debit,YES,2,27727.00,12,2003,9,No,Drug Stores and Pharmacies,0.001272,0.000573,14.166666,24,False,train
20775271,2018-02-06 07:14:00,7,2,False,2,42.36,Chip Transaction,KY,7538,36,66,19661.00,40087.00,17392.00,712,2,Mastercard,Debit,YES,1,20881.00,11,2014,4,No,Automotive Service Shops,0.002029,0.001057,3.250000,52,False,train
20775272,2018-02-06 07:14:00,7,2,False,2,80.00,Chip Transaction,CA,4829,49,65,18619.00,37963.00,102716.00,772,4,Visa,Debit,YES,1,24104.00,11,2009,9,No,Money Transfer,0.003319,0.002107,8.250000,80,False,train
20775273,2018-02-06 07:14:00,7,2,False,2,87.36,Chip Transaction,TX,5912,51,73,14811.00,30198.00,40950.00,693,6,Visa,Debit,YES,1,9921.00,1,2018,0,No,Drug Stores and Pharmacies,0.008806,0.002893,0.083333,60,False,train
20775274,2018-02-06 07:14:00,7,2,False,2,21.11,Swipe Transaction,MD,5211,40,66,26224.00,53464.00,20683.00,751,4,Mastercard,Debit,NO,1,21908.00,12,2009,9,No,Lumber and Building Materials,0.000964,0.000395,8.166666,59,False,train
20775279,2018-02-06 07:16:00,7,2,False,2,2.57,Chip Transaction,MA,5942,38,64,35544.00,72470.00,133421.00,711,2,Visa,Debit,YES,1,21073.00,11,2007,7,No,Book Stores,0.000122,0.000035,10.250000,39,False,train
20775283,2018-02-06 07:19:00,7,2,False,2,28.61,Chip Transaction,SC,7538,83,71,14224.00,30451.00,93.00,686,4,Mastercard,Debit,YES,1,12591.00,6,2003,8,No,Automotive Service Shops,0.002272,0.000940,14.666666,72,False,train
20775284,2018-02-06 07:19:00,7,2,False,2,43.72,Chip Transaction,IL,5411,33,64,13891.00,28325.00,38658.00,822,6,Discover,Credit,YES,2,6600.00,3,2010,7,No,"Grocery Stores, Supermarkets",0.006624,0.001544,7.916666,61,False,train
20775291,2018-02-06 07:21:00,7,2,False,2,35.07,Chip Transaction,AZ,5499,99,68,13086.00,15348.00,1396.00,761,4,Visa,Debit (Prepaid),YES,1,84.00,9,2014,4,No,Miscellaneous Food Stores,0.417500,0.002285,3.416666,42,False,train
20775292,2018-02-06 07:21:00,7,2,False,2,39.21,Chip Transaction,NJ,7538,50,65,21642.00,44128.00,148684.00,739,3,Mastercard,Debit,YES,1,25429.00,1,2011,7,No,Automotive Service Shops,0.001542,0.000889,7.083333,34,False,train
20775293,2018-02-06 07:21:00,7,2,False,2,139.75,Swipe Transaction,CA,7538,48,67,69236.00,141161.00,0.00,773,3,Mastercard,Credit,YES,1,51900.00,5,2006,9,No,Automotive Service Shops,0.002693,0.000990,11.750000,61,False,train
20775294,2018-02-06 07:22:00,7,2,False,2,6.50,Chip Transaction,WA,5411,29,67,28037.00,57166.00,111755.00,737,2,Mastercard,Debit (Prepaid),YES,1,64.00,12,2009,7,No,"Grocery Stores, Supermarkets",0.101563,0.000114,8.166666,62,False,train
20775295,2018-02-06 07:22:00,7,2,False,2,54.93,Swipe Transaction,WA,5970,54,68,27308.00,55682.00,82696.00,750,4,Mastercard,Debit,YES,1,24090.00,9,1998,9,No,"Artist Supply Stores, Craft Shops",0.002280,0.000986,19.416666,75,False,train
20775296,2018-02-06 07:23:00,7,2,False,2,33.01,Chip Transaction,CA,5310,34,67,13739.00,28007.00,0.00,691,4,Amex,Credit,YES,2,5200.00,2,2014,4,No,Discount Stores,0.006348,0.001179,4.000000,39,False,train
20775297,2018-02-06 07:23:00,7,2,False,2,162.72,Online Transaction,,7996,70,70,39053.00,57513.00,11755.00,793,5,Amex,Credit,NO,2,20900.00,1,2007,11,No,"Amusement Parks, Carnivals, Circuses",0.007786,0.002829,11.083333,33,False,train
